city,systemstop,public_nam,cross_st,pos,owlroutes,dir,street,routesstpg,geometry,index_right,statefp10,name10,commarea_n,namelsad10,commarea,geoid10,notes,tractce10,countyfp10
CHICAGO,7047.0,67th Street & South Shore,SOUTH SHORE,NS,,EB,67TH STREET,"6,26",POINT (-87.56695859299998 41.77349639200003),139.0,17,8439,42,Census Tract 8439,42,17031843900,Small area in CA 43,843900,031
CHICAGO,7675.0,35th Street & Union,UNION,NS,,EB,35TH STREET,35,POINT (-87.643769399 41.83069879300001),178.0,17,8399,60,Census Tract 8399,60,17031839900,,839900,031
CHICAGO,7160.0,47th Street & King Drive,KING DRIVE,FS,,EB,47TH STREET,47,POINT (-87.61616776099999 41.809292907999975),454.0,17,3812,38,Census Tract 3812,38,17031381200,,381200,031
CHICAGO,10981.0,Diversey & Central,CENTRAL,NS,,EB,DIVERSEY,76,POINT (-87.76637739400002 41.93120866200002),59.0,17,1906.02,19,Census Tract 1906.02,19,17031190602,,190602,031
CHICAGO,2333.0,State & 32nd Street,3200 SOUTH,MB,,NB,STATE,"29,31",POINT (-87.62643199899998 41.83628200099997),24.0,17,8420,35,Census Tract 8420,35,17031842000,,842000,031
CHICAGO,6998.0,Commercial & 99th Street,99TH STREET,NS,,NB,COMMERCIAL,71,POINT (-87.55085325900001 41.715334617999986),538.0,17,5101,51,Census Tract 5101,51,17031510100,,510100,031
OAK PARK,11723.0,Lake Street & Cuyler (Green Line),CUYLER,FT,,EB,LAKE STREET,86,POINT (-87.78297985900002 41.88811093200002),,,,,,,,,,
CHICAGO,728.0,Grand & Paulina,PAULINA,NS,,EB,GRAND,65,POINT (-87.66971471800002 41.89087678999999),529.0,17,2432,24,Census Tract 2432,24,17031243200,,243200,031
CHICAGO,1726.0,Devon & Washtenaw,WASHTENAW,NS,,EB,DEVON,155,POINT (-87.69734595800003 41.99752053100002),30.0,17,208.02,2,Census Tract 208.02,2,17031020802,,020802,031
CHICAGO,3308.0,63rd Street & Major,MAJOR,NS,,EB,63RD STREET,63W,POINT (-87.76425475999997 41.77794360299998),276.0,17,6406,64,Census Tract 6406,64,17031640600,,640600,031
CHICAGO,5621.0,Irving Park & Major,MAJOR,NS,,EB,IRVING PARK,80,POINT (-87.76955110699998 41.95304877500001),320.0,17,1506,15,Census Tract 1506,15,17031150600,,150600,031
CHICAGO,893.0,North Ave & Campbell,CAMPBELL,NS,,EB,NORTH AVENUE,72,POINT (-87.68975555899999 41.910223651000024),311.0,17,2411,24,Census Tract 2411,24,17031241100,,241100,031
CHICAGO,1005.0,Wabansia & Neva,NEVA,NS,,EB,WABANSIA,72,POINT (-87.80410499999999 41.910681001),610.0,17,2505,25,Census Tract 2505,25,17031250500,,250500,031
CHICAGO,15872.0,Halsted & 63rd Parkway,63RD PARKWAY,FS,,NB,HALSTED,8,POINT (-87.64472738400002 41.781889433),21.0,17,8348,68,Census Tract 8348,68,17031834800,,834800,031
CHICAGO,1183.0,Sheridan & Winona,WINONA,FS,,NB,SHERIDAN,151,POINT (-87.65489699900002 41.97545100000002),645.0,17,313,3,Census Tract 313,3,17031031300,,031300,031
CHICAGO,3625.0,Howard & Maplewood,MAPLEWOOD,NS,,EB,HOWARD,97,POINT (-87.69337842499999 42.019418766),366.0,17,202,2,Census Tract 202,2,17031020200,,020200,031
CHICAGO,12099.0,95th Street & Yates,YATES,NS,,EB,95TH STREET,100,POINT (-87.56485916000003 41.72252276299997),262.0,17,5103,51,Census Tract 5103,51,17031510300,,510300,031
CHICAGO,11198.0,Central Park & 25th Street,25TH STREET,NS,,SB,CENTRAL PARK,82,POINT (-87.71490999899999 41.846280999999976),758.0,17,3006,30,Census Tract 3006,30,17031300600,,300600,031
CHICAGO,1719.0,Western & Winnemac,WINNEMAC,NS,N49,SB,WESTERN,"49,49B",POINT (-87.689206147 41.973094290000006),27.0,17,402.01,4,Census Tract 402.01,4,17031040201,,040201,031
CHICAGO,15417.0,Clark & North,NORTH,FS,N22,NWB,CLARK,"22,36,72,73",POINT (-87.63166701300003 41.91144634300002),281.0,17,715,7,Census Tract 715,7,17031071500,,071500,031
CHICAGO,5253.0,Torrence & 103rd Street,103RD STREET,NS,,SB,TORRENCE,"J14,100",POINT (-87.559756806 41.70835801200002),539.0,17,5102,51,Census Tract 5102,51,17031510200,,510200,031
CHICAGO,1082.0,Stockton & Webster,WEBSTER,NS,,SB,STOCKTON,"151,156",POINT (-87.63580596700001 41.92211609499998),160.0,17,714,7,Census Tract 714,7,17031071400,,071400,031
CHICAGO,10901.0,74th Street & Bishop,BISHOP,NS,,WB,74TH STREET,75,POINT (-87.66030682500002 41.75955475000001),439.0,17,6719,67,Census Tract 6719,67,17031671900,,671900,031
CHICAGO,7399.0,South Chicago & 74th Street,74TH STREET,NS,,NWB,SOUTH CHICAGO,30,POINT (-87.59774366300002 41.76039260499999),124.0,17,8418,69,Census Tract 8418,69,17031841800,,841800,031
CHICAGO,14107.0,Jefferson Park Transit Center,BLUE LINE STATION/NORTH B,TERM,,SWB,JEFFERSON PARK,85A,POINT (-87.76239649299998 41.970229553000024),134.0,17,1105.02,11,Census Tract 1105.02,11,17031110502,,110502,031
CHICAGO,10090.0,69th Street & Harvard,HARVARD,NT,,WB,69TH STREET,67,POINT (-87.63367444599999 41.769105989000025),485.0,17,6812,68,Census Tract 6812,68,17031681200,,681200,031
CHICAGO,12483.0,Addison & Normandy,NORMANDY,NS,,EB,ADDISON,152,POINT (-87.79363422199998 41.945439566000005),402.0,17,1710,17,Census Tract 1710,17,17031171000,,171000,031
CHICAGO,12496.0,Addison & Linder,LINDER,NS,,EB,ADDISON,152,POINT (-87.764401212 41.945822179000004),368.0,17,1511,15,Census Tract 1511,15,17031151100,,151100,031
CHICAGO,11256.0,Kimball & Bloomingdale,BLOOMINGDALE,NS,,NB,KIMBALL,82,POINT (-87.71171400100002 41.913512000000026),114.0,17,2302,23,Census Tract 2302,23,17031230200,,230200,031
CHICAGO,1017.0,Sheridan & Touhy,TOUHY,FS,0,SB,SHERIDAN,147,POINT (-87.66352599999999 42.01264900000001),65.0,17,105.01,1,Census Tract 105.01,1,17031010501,,010501,031
SKOKIE,3600,Oakton & Kenton,KENTON,NS,,EB,OAKTON,97,POINT (-87.74260299999997 42.02619900000002),,,,,,,,,,
CHICAGO,999.0,North Ave & Sayre,SAYRE,NS,,WB,NORTH AVENUE,72,POINT (-87.800126938 41.90905820400002),610.0,17,2505,25,Census Tract 2505,25,17031250500,,250500,031
CHICAGO,11400,Montrose & Kilbourn,KILBOURN,NS,,WB,MONTROSE,78,POINT (-87.741167631 41.96085429300001),370.0,17,1601,16,Census Tract 1601,16,17031160100,,160100,031
CHICAGO,11671.0,Lehigh & Jean,JEAN,NS,,SEB,LEHIGH,85A,POINT (-87.77065999899997 42.006708),781.0,17,1201,12,Census Tract 1201,12,17031120100,,120100,031
CHICAGO,9557.0,Austin & Leland,LELAND,MT,,SB,AUSTIN,91,POINT (-87.77727399899999 41.965802),99.0,17,1505.01,15,Census Tract 1505.01,15,17031150501,,150501,031
CHICAGO,12250.0,Avenue C & 110th Street,110TH STREET,NS,,SB,AVENUE C,100,POINT (-87.52707714299999 41.69550871000001),567.0,17,5205,52,Census Tract 5205,52,17031520500,,520500,031
CHICAGO,2598.0,Cottage Grove & Burnside,BURNSIDE,NS,N5,SB,COTTAGE GROVE,"4,N5,95",POINT (-87.60461838499998 41.722710552000024),436.0,17,4409,44,Census Tract 4409,44,17031440900,,440900,031
CICERO,18365.0,Cicero & 24th Place,24TH PLACE,FS,N60,SB,CICERO,"54B,60",POINT (-87.74424087400001 41.84651287899999),,,,,,,,,,
CHICAGO,11428.0,Caldwell & Spokane,SPOKANE,NT,,SEB,CALDWELL,84,POINT (-87.76248597 41.99529076099998),783.0,17,1202,12,Census Tract 1202,12,17031120200,,120200,031
CHICAGO,4296.0,California & 70th Street,70TH STREET,MT,,SB,CALIFORNIA,94,POINT (-87.69314357899998 41.76636814099999),393.0,17,6609,66,Census Tract 6609,66,17031660900,,660900,031
CHICAGO,5129.0,Canal & 24th Place,24TH PLACE,FS,,SB,CANAL,44,POINT (-87.638493885 41.84797854499999),2.0,17,8411,34,Census Tract 8411,34,17031841100,,841100,031
CHICAGO,11541.0,Central & George,GEORGE,NS,,SB,CENTRAL,85,POINT (-87.76637299999999 41.93318199999999),83.0,17,1904.02,19,Census Tract 1904.02,19,17031190402,,190402,031
CHICAGO,1084.0,Stockton & Armitage,ARMITAGE,MB,,SB,STOCKTON,"151,156",POINT (-87.63463317100002 41.91879482899998),160.0,17,714,7,Census Tract 714,7,17031071400,,071400,031
CHICAGO,4483.0,Archer & 34th Street,34TH STREET,NT,N62,SWB,ARCHER,62,POINT (-87.67389740200002 41.832802904000005),205.0,17,8404,59,Census Tract 8404,59,17031840400,,840400,031
CHICAGO,5830.0,Halsted & 49th Street,100' north of 49TH STREET,MB,,SB,HALSTED,8,POINT (-87.645552226 41.805649320999976),711.0,17,6110,61,Census Tract 6110,61,17031611000,,611000,031
ELMWOOD PARK,11786.0,Harlem & George,GEORGE (north leg),NS,,SB,HARLEM,90,POINT (-87.80670232799997 41.932841223000025),,,,,,,,,,
CHICAGO,9016.0,Pulaski & Wabansia,WABANSIA,NS,N53,SB,PULASKI,53,POINT (-87.72652010799999 41.91182842500001),295.0,17,2305,23,Census Tract 2305,23,17031230500,,230500,031
CHICAGO,6129.0,Ashland & 94th Street,94TH STREET,NT,N9,SB,ASHLAND,9,POINT (-87.66282833100001 41.72310122800002),642.0,17,7303,73,Census Tract 7303,73,17031730300,,730300,031
CHICAGO,1360.0,Lincoln & Whipple,WHIPPLE (south leg),NS,,SEB,LINCOLN,11,POINT (-87.70525900000001 41.98900800000001),62.0,17,207.01,2,Census Tract 207.01,2,17031020701,,020701,031
CHICAGO,11163.0,Homan & Iowa,IOWA,NS,,SB,HOMAN,82,POINT (-87.711565001 41.897403999999995),155.0,17,8366,23,Census Tract 8366,23,17031836600,,836600,031
CHICAGO,2237.0,King Drive & Anthony,ANTHONY,FS,,SB,KING DRIVE,3,POINT (-87.615470104 41.77053367100001),524.0,17,6904,69,Census Tract 6904,69,17031690400,,690400,031
CHICAGO,9971.0,Kedzie & 106th Street,106TH STREET,NS,,NB,KEDZIE,52A,POINT (-87.70106500100002 41.700534000000005),266.0,17,7401,74,Census Tract 7401,74,17031740100,,740100,031
EVERGREEN PARK,9979.0,Kedzie & 98th Street,98TH STREET(north leg),MT,,NB,KEDZIE,52A,POINT (-87.70151867099997 41.71542509400001),,,,,,,,,,
CHICAGO,14094.0,Paulina & Howard Terminal,HOWARD TERMINAL,TERM,,NB,PAULINA,206,POINT (-87.67279596999998 42.01776729300002),496.0,17,102.02,1,Census Tract 102.02,1,17031010202,,010202,031
EVERGREEN PARK,12901.0,Pulaski & 98th Street,98TH STREET,NS,,NB,PULASKI,53A,POINT (-87.72107169200001 41.71495634799999),,,,,,,,,,
CHICAGO,6600,Sedgwick & Menomonee,MENOMONEE,NS,,SB,SEDGWICK,37,POINT (-87.63876199999999 41.91477400000002),175.0,17,716,7,Census Tract 716,7,17031071600,,071600,031
CHICAGO,8755.0,2501 S Damen,2501 SOUTH,MB,,SB,DAMEN,50,POINT (-87.67577551900001 41.846457163000025),132.0,17,8432,31,Census Tract 8432,31,17031843200,,843200,031
CHICAGO,2261.0,King Drive & Burnside,BURNSIDE,FT,,SB,KING DRIVE,3,POINT (-87.61434405300002 41.726887981999994),569.0,17,4903,49,Census Tract 4903,49,17031490300,,490300,031
CHICAGO,9814.0,Higgins & Newcastle,NEWCASTLE,NS,,NWB,HIGGINS,88,POINT (-87.79752311499999 41.979144421),699.0,17,1006,10,Census Tract 1006,10,17031100600,,100600,031
CHICAGO,17115.0,Blue Island & Oakley,OAKLEY,FT,N60,NEB,BLUE ISLAND,60,POINT (-87.68274048799998 41.84576928299998),215.0,17,8413,31,Census Tract 8413,31,17031841300,,841300,031
CHICAGO,13054.0,59th Street & Stewart,STEWART,MT,,WB,59TH STREET,59,POINT (-87.635741666 41.78724289799999),173.0,17,8346,68,Census Tract 8346,68,17031834600,,834600,031
CHICAGO,9312.0,Belmont & Oakley,OAKLEY,NS,N77,WB,BELMONT,77,POINT (-87.685519774 41.93954490499999),624.0,17,510,5,Census Tract 510,5,17031051000,,051000,031
CHICAGO,364.0,Roosevelt & Springfield,SPRINGFIELD,NS,,WB,ROOSEVELT,12,POINT (-87.72265924999999 41.86628472699999),100.0,17,8430,29,Census Tract 8430,29,17031843000,,843000,031
CHICAGO,11875.0,California & Albion,ALBION,NS,,SB,CALIFORNIA,93,POINT (-87.69979999999998 42.001282),33.0,17,206.01,2,Census Tract 206.01,2,17031020601,,020601,031
CHICAGO,15396.0,Cicero & Altgeld,ALTGELD (south leg),FS,,SB,CICERO,54,POINT (-87.74649880800001 41.92582766999999),313.0,17,1908,19,Census Tract 1908,19,17031190800,,190800,031
CHICAGO,14110.0,Jefferson Park Transit Center,BLUE LINE STATION/SOUTH B,TERM,,SWB,JEFFERSON PARK,68,POINT (-87.76163771300003 41.969717618000004),134.0,17,1105.02,11,Census Tract 1105.02,11,17031110502,,110502,031
CHICAGO,9560.0,Austin & Sunnyside,SUNNYSIDE,NS,,SB,AUSTIN,91,POINT (-87.77715099900001 41.962241000000006),99.0,17,1505.01,15,Census Tract 1505.01,15,17031150501,,150501,031
CHICAGO,2828.0,10200 S Cottage Grove,10200 SOUTH,MB,,SB,COTTAGE GROVE,"4,115",POINT (-87.60617316899999 41.709365262999995),582.0,17,4908,49,Census Tract 4908,49,17031490800,,490800,031
CHICAGO,11950.0,Exchange & South Chicago,SOUTH CHICAGO,NS,N5,NEB,EXCHANGE,"N5,95",POINT (-87.55264421999999 41.727575806000004),499.0,17,4805,48,Census Tract 4805,48,17031480500,,480500,031
CHICAGO,7241.0,South Chicago & Bennett,BENNETT,MT,,SEB,SOUTH CHICAGO,30,POINT (-87.578336364 41.74614891900001),438.0,17,4503,45,Census Tract 4503,45,17031450300,,450300,031
SKOKIE,3547.0,Oakton & Keating,KEATING,NS,,WB,OAKTON,97,POINT (-87.74623849099999 42.026334249),,,,,,,,,,
CHICAGO,6396.0,26th Street & Sacramento,SACRAMENTO,NS,N60,WB,26TH STREET,60,POINT (-87.70004859599999 41.84468680100002),269.0,17,3011,30,Census Tract 3011,30,17031301100,,301100,031
CHICAGO,9463.0,87th Street & Paxton,PAXTON,NT,,WB,87TH STREET,87,POINT (-87.57067396600002 41.73720660700002),438.0,17,4503,45,Census Tract 4503,45,17031450300,,450300,031
CHICAGO,349.0,Roosevelt & Campbell,CAMPBELL (east leg),FS,,WB,ROOSEVELT,12,POINT (-87.68877572000002 41.86668408600002),756.0,17,2827,28,Census Tract 2827,28,17031282700,,282700,031
CHICAGO,10571.0,55th Street & Kimbark,KIMBARK,NS,N55,WB,55TH STREET,55,POINT (-87.594795928 41.79517803599998),507.0,17,4107,41,Census Tract 4107,41,17031410700,,410700,031
CHICAGO,11050.0,Diversey & Greenview,GREENVIEW,FS,,WB,DIVERSEY,76,POINT (-87.66611864999999 41.932491943),712.0,17,627,6,Census Tract 627,6,17031062700,,062700,031
CHICAGO,6858.0,Cermak & Racine,RACINE,NS,,WB,CERMAK,21,POINT (-87.65610438700003 41.85256981399999),261.0,17,3105,31,Census Tract 3105,31,17031310500,,310500,031
CHICAGO,14224.0,Wacker (Upper) & Stetson,STETSON,FT,,WB,WACKER (upper),"6,134,135,136",POINT (-87.62285461599998 41.88832688000002),590.0,17,3201,32,Census Tract 3201,32,17031320100,,320100,031
CHICAGO,14180.0,Western & 119th Street Terminal,119TH STREET,TERM,,WB,WESTERN,119,POINT (-87.67990265700001 41.67754908500001),388.0,17,7505,75,Census Tract 7505,75,17031750500,,750500,031
CHICAGO,4994.0,Belmont & Pine Grove,PINE GROVE,NT,,WB,BELMONT,"77,151,156",POINT (-87.64187132199999 41.940134607999994),177.0,17,619.01,6,Census Tract 619.01,6,17031061901,,061901,031
CHICAGO,5697.0,Irving Park & Francisco,FRANCISCO,NS,,WB,IRVING PARK,80,POINT (-87.700579452 41.954068930000005),119.0,17,1606.02,16,Census Tract 1606.02,16,17031160602,,160602,031
CHICAGO,11247.0,Homan & Iowa,IOWA,NS,,NB,HOMAN,82,POINT (-87.71141999899999 41.89723900000001),155.0,17,8366,23,Census Tract 8366,23,17031836600,,836600,031
CHICAGO,3272.0,63rd Street & Karlov,KARLOV,NS,N63,WB,63RD STREET,63,POINT (-87.72498999999999 41.77869700000002),302.0,17,6502,65,Census Tract 6502,65,17031650200,,650200,031
CHICAGO,7942.0,Belmont & Francisco,FRANCISCO,NS,N77,WB,BELMONT,77,POINT (-87.70009322200002 41.939451061),431.0,17,2101,21,Census Tract 2101,21,17031210100,,210100,031
CHICAGO,4243.0,1258 S California,1258 SOUTH,MB,,SB,CALIFORNIA,94,POINT (-87.69588458200002 41.864740856000026),137.0,17,8431,29,Census Tract 8431,29,17031843100,,843100,031
CHICAGO,2409.0,State & 44th Street,44TH STREET,NS,,SB,STATE,29,POINT (-87.62630500099999 41.81480299999998),227.0,17,8357,38,Census Tract 8357,38,17031835700,,835700,031
CHICAGO,7260.0,Mackinaw & 92nd Street,92ND STREET,NS,,SB,MACKINAW,"26,30",POINT (-87.54297841200002 41.72848725900002),519.0,17,4610,46,Census Tract 4610,46,17031461000,,461000,031
CHICAGO,8972.0,Pulaski & Peterson Terminal,PETERSON,TERM,,WB,PULASKI,53,POINT (-87.72821356200001 41.989850855999975),750.0,17,1301,13,Census Tract 1301,13,17031130100,,130100,031
CHICAGO,11389.0,Montrose & Kimball,KIMBALL,NS,,WB,MONTROSE,78,POINT (-87.71292623400001 41.96118217999998),23.0,17,1407.02,14,Census Tract 1407.02,14,17031140702,,140702,031
CHICAGO,2045.0,Division & Larrabee,LARRABEE,FS,,WB,DIVISION,70,POINT (-87.64350509899998 41.903783696999994),110.0,17,8422,8,Census Tract 8422,8,17031842200,,842200,031
