,NAME,Total Pop (#),Total HH (#),Home: Owner,Home: Renter,Race: White,Race: Black/AA,Race: AI/Alaskan,Race: Asian,Race: Hawaiian/PI,Race: Other,Ethnicty: Hisp.,Ethnicity: Non-Hisp.,Edu: < 9th grade,"Edu: HS, no diploma",Edu: HS Diploma,Edu: Associate's Degree,Edu: Bachelor's Degree,Edu: Grad/Prof Degree,Median HH Income ($),Age: < 18,Age: 18+,Age: 65+,state,county,tract
1163,"Census Tract 8060.02, Cook County, Illinois",7168.0,2624.0,63.3,36.7,60.9,3.2,0.4,32.6,0.0,4.1,16.1,83.9,8.9,7.4,23.5,5.3,21.2,11.9,56213.0,20.9,79.1,17.2,17,031,806002
1164,"Census Tract 8060.03, Cook County, Illinois",7756.0,2818.0,54.6,45.4,49.7,2.2,0.0,45.9,0.0,2.7,14.6,85.4,6.9,4.6,24.4,7.9,29.0,10.7,62696.0,18.6,81.4,17.6,17,031,806003
1165,"Census Tract 8064, Cook County, Illinois",2435.0,831.0,87.5,12.5,93.9,0.9,0.3,3.4,0.0,2.5,20.6,79.4,3.9,6.3,28.2,8.1,16.1,13.0,64792.0,23.5,76.5,14.2,17,031,806400
1166,"Census Tract 8065.01, Cook County, Illinois",2509.0,704.0,68.3,31.7,44.0,6.3,0.0,26.4,0.0,24.0,30.9,69.1,17.1,4.7,28.9,3.7,22.5,4.4,49848.0,21.2,78.8,11.6,17,031,806501
1167,"Census Tract 7506, Cook County, Illinois",3426.0,1208.0,64.9,35.1,4.8,96.1,1.0,0.0,0.0,3.0,0.0,100.0,4.8,8.7,28.7,10.1,9.2,7.9,34470.0,27.8,72.2,17.4,17,031,750600
1168,"Census Tract 3102, Cook County, Illinois",1465.0,636.0,34.0,66.0,62.7,6.3,2.0,17.3,0.0,14.3,44.3,55.7,10.7,6.0,13.7,5.6,33.0,17.3,57273.0,17.4,82.6,9.6,17,031,310200
1169,"Census Tract 6912, Cook County, Illinois",3027.0,1063.0,31.1,68.9,3.3,95.7,1.2,0.0,1.0,0.0,0.0,100.0,3.9,7.4,24.3,13.0,10.6,3.9,29405.0,29.9,70.1,11.9,17,031,691200
1170,"Census Tract 7001, Cook County, Illinois",3479.0,1037.0,76.3,23.7,12.4,68.6,0.0,0.0,0.0,20.4,29.3,70.7,5.5,7.5,28.6,13.0,9.6,9.9,61925.0,29.1,70.9,7.2,17,031,700100
1171,"Census Tract 7106, Cook County, Illinois",1934.0,665.0,31.6,68.4,1.1,98.4,0.7,0.0,0.0,0.6,0.0,100.0,6.1,13.3,33.4,14.3,7.2,4.5,26696.0,31.1,68.9,15.6,17,031,710600
1172,"Census Tract 7113, Cook County, Illinois",1780.0,571.0,47.6,52.4,2.4,97.0,0.0,0.6,0.0,0.0,2.1,97.9,3.4,14.4,24.1,9.2,7.7,9.5,36307.0,20.2,79.8,17.4,17,031,711300
1173,"Census Tract 7305, Cook County, Illinois",4507.0,1550.0,78.4,21.6,3.0,99.6,2.6,1.4,0.0,0.4,0.3,99.7,0.6,8.7,31.2,8.3,11.4,8.5,57820.0,22.1,77.9,16.7,17,031,730500
1174,"Census Tract 7707, Cook County, Illinois",2643.0,1174.0,46.5,53.5,91.2,1.6,0.0,5.3,0.0,2.9,11.4,88.6,3.8,5.5,30.5,7.1,13.2,10.1,58095.0,16.5,83.5,16.0,17,031,770700
1175,"Census Tract 8002, Cook County, Illinois",6349.0,2321.0,93.5,6.5,93.5,2.6,0.4,4.1,0.0,0.4,6.7,93.3,0.6,0.4,4.3,1.5,37.0,51.3,187279.0,29.1,70.9,15.4,17,031,800200
1176,"Census Tract 8003, Cook County, Illinois",3505.0,1198.0,83.4,16.6,94.8,0.0,0.0,4.5,0.0,2.5,4.0,96.0,1.6,1.2,7.1,1.4,36.7,47.0,186136.0,31.9,68.1,16.1,17,031,800300
1177,"Census Tract 8005, Cook County, Illinois",5073.0,1656.0,90.0,10.0,95.0,1.3,0.9,4.9,0.0,0.2,3.1,96.9,0.0,0.2,3.2,1.1,48.7,42.6,205000.0,34.6,65.4,14.2,17,031,800500
1178,"Census Tract 8011, Cook County, Illinois",4754.0,1594.0,88.8,11.2,94.0,0.0,0.2,7.9,0.0,0.1,3.0,97.0,0.0,0.6,2.6,2.1,35.5,51.3,158776.0,33.9,66.1,14.3,17,031,801100
1179,"Census Tract 8015, Cook County, Illinois",6055.0,2293.0,83.6,16.4,89.0,5.5,0.5,5.8,0.4,0.1,1.6,98.4,0.6,4.3,13.1,2.8,37.7,25.6,104022.0,20.7,79.3,31.7,17,031,801500
1180,"Census Tract 8115, Cook County, Illinois",6142.0,1960.0,80.8,19.2,82.2,0.6,1.2,1.9,0.0,16.2,45.7,54.3,10.0,7.0,29.4,9.4,15.3,4.7,71359.0,19.9,80.1,15.2,17,031,811500
1181,"Census Tract 8119, Cook County, Illinois",5899.0,1814.0,88.1,11.9,84.5,9.0,0.4,7.3,0.0,1.3,7.0,93.0,1.6,1.3,5.7,5.4,35.0,39.5,118500.0,22.8,77.2,14.6,17,031,811900
1182,"Census Tract 1910, Cook County, Illinois",2653.0,719.0,61.9,38.1,57.4,4.1,1.1,4.5,0.0,37.2,87.5,12.5,28.1,13.5,27.1,8.7,8.3,0.0,48125.0,25.5,74.5,8.1,17,031,191000
1183,"Census Tract 8056, Cook County, Illinois",4368.0,1490.0,95.2,4.8,93.3,0.8,0.0,5.5,0.0,0.4,3.5,96.5,1.7,1.1,9.5,7.9,37.3,30.7,119706.0,28.1,71.9,15.8,17,031,805600
1184,"Census Tract 8060.04, Cook County, Illinois",7537.0,2710.0,55.9,44.1,70.2,4.3,0.9,25.1,0.0,2.0,21.9,78.1,9.2,7.9,29.1,7.6,20.1,10.8,45833.0,16.8,83.2,21.8,17,031,806004
1185,"Census Tract 8072, Cook County, Illinois",5153.0,1782.0,88.7,11.3,59.1,13.0,2.7,29.4,0.0,2.6,8.2,91.8,3.1,4.6,16.7,7.0,31.5,20.0,85250.0,20.6,79.4,20.9,17,031,807200
1186,"Census Tract 6103, Cook County, Illinois",5875.0,1569.0,35.4,64.6,56.5,3.4,3.3,6.3,0.0,33.9,85.9,14.1,29.9,11.6,28.0,3.2,6.6,3.0,35325.0,34.1,65.9,4.0,17,031,610300
1187,"Census Tract 6118, Cook County, Illinois",2316.0,621.0,31.2,68.8,24.7,53.2,0.0,0.2,0.0,22.8,47.5,52.5,22.5,13.6,41.0,7.4,2.6,0.0,31138.0,29.6,70.4,6.6,17,031,611800
1188,"Census Tract 6812, Cook County, Illinois",2664.0,834.0,20.5,79.5,0.5,95.6,0.8,0.0,0.0,4.8,4.8,95.2,5.3,17.9,37.8,7.0,8.1,0.0,23302.0,37.5,62.5,5.7,17,031,681200
1189,"Census Tract 7110, Cook County, Illinois",3098.0,1046.0,46.4,53.6,3.6,95.9,0.0,1.3,0.3,0.0,0.0,100.0,7.7,19.5,29.4,2.8,10.4,5.1,33664.0,15.7,84.3,13.9,17,031,711000
1190,"Census Tract 8006, Cook County, Illinois",2454.0,770.0,92.2,7.8,95.6,1.3,0.9,5.1,0.0,0.0,2.2,97.8,0.7,0.5,1.7,0.7,43.4,48.3,210000.0,32.3,67.7,15.9,17,031,800600
1191,"Census Tract 6504, Cook County, Illinois",6979.0,1729.0,75.8,24.2,40.3,8.2,0.8,1.5,0.3,50.0,82.6,17.4,22.5,12.1,37.8,3.4,6.5,2.4,49135.0,30.1,69.9,7.8,17,031,650400
1192,"Census Tract 6605, Cook County, Illinois",5075.0,1310.0,44.8,55.2,44.1,8.1,0.8,0.3,0.0,48.9,85.9,14.1,22.9,17.0,37.0,3.2,4.0,3.2,40000.0,33.6,66.4,9.9,17,031,660500
1193,"Census Tract 6611, Cook County, Illinois",6544.0,1883.0,67.1,32.9,29.0,45.7,2.1,0.0,0.0,31.4,52.5,47.5,13.5,10.7,39.9,9.3,3.7,2.0,46050.0,28.6,71.4,6.1,17,031,661100
1194,"Census Tract 6706, Cook County, Illinois",1068.0,373.0,59.0,41.0,2.7,97.6,0.0,0.0,0.0,0.0,2.0,98.0,6.6,15.7,42.1,5.4,4.6,2.0,14848.0,18.4,81.6,23.9,17,031,670600
1195,"Census Tract 6905, Cook County, Illinois",736.0,326.0,26.1,73.9,0.0,99.5,0.0,0.5,0.0,0.0,0.0,100.0,1.8,16.6,26.3,2.6,10.3,10.9,31923.0,19.3,80.7,17.3,17,031,690500
1196,"Census Tract 6910, Cook County, Illinois",2444.0,1054.0,47.2,52.8,0.2,99.8,0.4,0.0,0.0,0.0,0.0,100.0,2.7,7.7,26.5,10.8,19.3,7.7,49297.0,16.8,83.2,15.5,17,031,691000
1197,"Census Tract 7104, Cook County, Illinois",5458.0,1826.0,51.6,48.4,1.3,97.8,0.3,0.0,0.0,1.6,1.7,98.3,4.6,13.0,30.8,7.9,4.5,5.3,35581.0,23.9,76.1,15.6,17,031,710400
1198,"Census Tract 7404, Cook County, Illinois",4669.0,1818.0,73.9,26.1,85.7,11.2,0.7,3.3,0.0,1.1,8.6,91.4,1.1,3.0,28.0,8.9,24.9,10.1,82128.0,24.0,76.0,11.4,17,031,740400
1199,"Census Tract 7708, Cook County, Illinois",5463.0,1967.0,66.0,34.0,86.8,1.7,7.4,4.4,0.0,7.7,23.1,76.9,8.7,5.4,33.4,6.3,15.1,5.2,60017.0,18.9,81.1,12.2,17,031,770800
1200,"Census Tract 8008, Cook County, Illinois",2268.0,1014.0,88.8,11.2,87.1,0.8,0.0,12.6,0.0,0.4,2.7,97.3,0.0,1.8,11.7,3.6,40.2,34.1,88534.0,21.3,78.7,27.7,17,031,800800
1201,"Census Tract 810, Cook County, Illinois",7698.0,4598.0,12.6,87.4,71.5,16.9,0.3,11.8,0.0,2.4,7.4,92.6,3.6,4.8,9.8,3.3,32.4,25.4,51905.0,3.4,96.6,18.8,17,031,081000
1202,"Census Tract 304, Cook County, Illinois",2708.0,1313.0,42.2,57.8,77.6,11.0,3.7,8.5,0.4,3.1,29.7,70.3,4.1,5.8,13.2,4.4,34.3,21.0,45850.0,14.7,85.3,13.6,17,031,030400
1203,"Census Tract 309, Cook County, Illinois",3143.0,1492.0,39.5,60.5,68.8,16.8,3.2,10.7,0.0,5.2,13.8,86.2,2.7,6.2,10.2,5.4,35.5,25.1,88000.0,10.0,90.0,12.6,17,031,030900
1204,"Census Tract 319, Cook County, Illinois",2526.0,1258.0,33.3,66.7,82.8,4.0,0.4,9.9,0.0,6.7,15.2,84.8,3.4,7.8,7.4,5.7,48.0,20.0,61211.0,10.7,89.3,10.4,17,031,031900
1205,"Census Tract 502, Cook County, Illinois",5214.0,2270.0,56.8,43.2,92.0,5.8,0.0,7.1,0.3,0.6,10.4,89.6,3.9,3.3,10.8,3.0,38.1,21.9,74375.0,24.3,75.7,14.7,17,031,050200
1206,"Census Tract 8116, Cook County, Illinois",6316.0,2276.0,62.7,37.3,77.2,1.2,3.7,7.7,0.0,14.5,34.6,65.4,11.3,8.7,29.8,4.1,12.3,6.9,52854.0,24.6,75.4,11.2,17,031,811600
1207,"Census Tract 8118, Cook County, Illinois",5402.0,1456.0,82.8,17.2,88.5,3.1,1.2,0.3,0.0,8.0,61.5,38.5,13.5,13.1,31.6,8.7,8.5,2.7,74167.0,26.8,73.2,15.3,17,031,811800
1208,"Census Tract 8144, Cook County, Illinois",8020.0,2243.0,60.5,39.5,53.3,1.5,0.1,1.5,0.0,44.6,80.3,19.7,19.1,10.8,33.9,9.8,6.6,1.2,44888.0,34.6,65.4,8.4,17,031,814400
1209,"Census Tract 8157.02, Cook County, Illinois",5191.0,1859.0,68.6,31.4,93.3,3.0,0.0,3.5,0.0,1.9,16.5,83.5,0.4,2.6,20.7,4.8,25.6,29.2,82107.0,25.5,74.5,11.9,17,031,815702
1210,"Census Tract 8158, Cook County, Illinois",1572.0,579.0,77.2,22.8,94.0,1.7,0.3,0.0,0.0,6.8,8.8,91.2,2.9,3.9,19.3,8.2,28.1,17.4,85673.0,22.5,77.5,19.6,17,031,815800
1211,"Census Tract 8161, Cook County, Illinois",6076.0,2538.0,61.5,38.5,54.9,34.5,0.4,10.3,0.0,4.7,13.1,86.9,4.7,6.0,18.3,11.3,24.0,16.3,54911.0,20.1,79.9,14.4,17,031,816100
1212,"Census Tract 8294.01, Cook County, Illinois",1153.0,401.0,78.6,21.4,7.3,89.2,0.6,0.0,0.0,5.1,9.3,90.7,9.4,21.3,23.2,6.4,12.7,7.0,34861.0,13.5,86.5,16.0,17,031,829401
1213,"Census Tract 1506, Cook County, Illinois",3899.0,1370.0,68.5,31.5,68.2,0.2,1.6,13.2,0.0,18.8,40.0,60.0,5.8,3.1,39.2,6.0,16.8,7.3,65543.0,19.6,80.4,13.2,17,031,150600
1214,"Census Tract 8151, Cook County, Illinois",4361.0,1254.0,66.9,33.1,43.0,4.3,1.0,3.3,0.1,50.0,76.4,23.6,14.3,7.0,26.7,5.1,13.2,4.8,62000.0,26.5,73.5,9.5,17,031,815100
1215,"Census Tract 8181, Cook County, Illinois",2512.0,888.0,92.7,7.3,67.0,18.2,1.0,7.0,0.8,10.9,22.2,77.8,5.2,4.1,20.5,7.3,23.8,15.6,75769.0,25.0,75.0,19.1,17,031,818100
1216,"Census Tract 408, Cook County, Illinois",1813.0,795.0,41.3,58.7,87.1,5.5,0.3,11.4,0.7,2.3,9.3,90.7,4.2,6.7,8.0,5.5,37.8,27.1,74688.0,16.5,83.5,15.2,17,031,040800
1217,"Census Tract 2229, Cook County, Illinois",926.0,300.0,55.3,44.7,69.3,12.3,0.8,0.0,0.0,18.7,74.4,25.6,15.8,4.9,34.2,15.4,8.4,6.8,43750.0,23.5,76.5,9.6,17,031,222900
1218,"Census Tract 302, Cook County, Illinois",5103.0,2461.0,49.1,50.9,83.9,7.0,0.1,5.3,0.0,5.7,11.4,88.6,3.1,4.5,9.7,5.4,29.6,31.0,64089.0,11.2,88.8,12.6,17,031,030200
1219,"Census Tract 611, Cook County, Illinois",1421.0,608.0,36.7,63.3,92.7,2.4,0.0,4.9,0.0,0.4,2.0,98.0,0.2,0.0,1.1,3.6,57.0,28.9,107250.0,8.4,91.6,2.4,17,031,061100
1220,"Census Tract 2832, Cook County, Illinois",1587.0,662.0,45.2,54.8,55.7,21.0,2.2,24.1,0.0,1.6,7.6,92.4,2.9,2.0,11.6,2.9,36.2,40.8,78750.0,13.4,86.6,7.0,17,031,283200
1221,"Census Tract 4914, Cook County, Illinois",3221.0,1130.0,24.3,75.7,2.9,97.1,0.0,0.5,0.0,0.9,2.4,97.6,0.7,14.5,34.1,5.9,11.5,4.7,28774.0,30.0,70.0,10.8,17,031,491400
1222,"Census Tract 5502, Cook County, Illinois",2861.0,1050.0,89.4,10.6,91.9,0.9,0.0,1.1,0.0,6.2,59.9,40.1,3.8,5.3,36.5,9.5,14.0,7.2,52841.0,27.0,73.0,16.6,17,031,550200
1223,"Census Tract 8274, Cook County, Illinois",4235.0,1724.0,49.2,50.8,7.7,83.9,0.3,1.5,0.0,8.1,14.3,85.7,3.4,14.8,39.8,6.1,5.5,1.7,19421.0,17.8,82.2,20.9,17,031,827400
1224,"Census Tract 308, Cook County, Illinois",4376.0,1984.0,48.9,51.1,81.8,4.7,0.7,10.4,0.0,4.9,13.9,86.1,2.4,4.7,13.9,3.5,36.4,33.9,72296.0,12.5,87.5,19.7,17,031,030800
1225,"Census Tract 505, Cook County, Illinois",6311.0,2218.0,50.2,49.8,94.8,2.0,0.8,7.7,0.0,0.8,6.6,93.4,0.7,4.1,10.1,2.9,44.1,29.0,121591.0,28.1,71.9,7.7,17,031,050500
1226,"Census Tract 6304, Cook County, Illinois",7317.0,1747.0,52.4,47.6,47.1,0.6,0.0,0.0,0.0,52.3,93.8,6.2,30.3,16.4,31.1,3.5,4.9,2.5,34486.0,33.6,66.4,6.6,17,031,630400
1227,"Census Tract 6703, Cook County, Illinois",1034.0,405.0,44.2,55.8,10.3,79.3,0.0,0.4,0.0,10.0,15.9,84.1,8.1,10.5,37.0,8.5,6.6,2.4,21230.0,18.0,82.0,22.5,17,031,670300
1228,"Census Tract 6810, Cook County, Illinois",2458.0,1198.0,30.2,69.8,1.3,97.6,0.4,0.0,0.0,1.1,0.0,100.0,7.5,19.7,29.2,6.9,6.5,1.9,15201.0,12.8,87.2,17.6,17,031,681000
1229,"Census Tract 7102, Cook County, Illinois",4925.0,1812.0,28.6,71.4,5.2,93.7,0.0,2.6,0.0,0.0,3.3,96.7,2.6,11.9,33.5,6.9,7.0,5.3,26934.0,29.8,70.2,12.1,17,031,710200
1230,"Census Tract 7703, Cook County, Illinois",6946.0,2837.0,69.9,30.1,90.6,1.2,0.0,8.1,0.0,0.7,10.8,89.2,4.0,5.0,28.9,12.0,17.2,10.6,73750.0,19.1,80.9,16.7,17,031,770300
1231,"Census Tract 8030.07, Cook County, Illinois",4791.0,2002.0,87.9,12.1,84.8,1.1,0.0,10.7,0.3,5.0,6.3,93.7,3.0,3.3,18.3,4.0,39.5,18.2,103400.0,16.6,83.4,19.1,17,031,803007
1232,"Census Tract 8164.02, Cook County, Illinois",4256.0,1130.0,36.5,63.5,54.7,5.3,0.8,0.0,0.0,39.4,79.6,20.4,25.4,11.7,29.8,5.9,8.5,2.2,45747.0,32.0,68.0,6.9,17,031,816402
1233,"Census Tract 3514, Cook County, Illinois",1939.0,765.0,10.7,89.3,7.9,88.6,1.4,2.5,0.0,0.0,1.7,98.3,2.4,17.1,36.6,5.4,12.7,5.5,13149.0,30.4,69.6,7.1,17,031,351400
1234,"Census Tract 4212, Cook County, Illinois",1497.0,539.0,32.8,67.2,0.0,97.8,1.1,0.0,0.0,1.1,1.1,98.9,4.3,13.7,29.2,14.6,9.5,4.9,21792.0,30.0,70.0,14.4,17,031,421200
1235,"Census Tract 4912, Cook County, Illinois",2097.0,694.0,66.6,33.4,0.7,92.7,0.0,1.6,0.0,5.0,1.1,98.9,2.4,8.0,28.3,11.3,11.0,9.9,42400.0,25.3,74.7,19.2,17,031,491200
1236,"Census Tract 8054.01, Cook County, Illinois",3856.0,1345.0,81.7,18.3,88.3,3.8,0.0,10.3,0.0,0.7,8.6,91.4,7.4,6.9,26.0,7.5,24.2,8.7,79142.0,17.1,82.9,21.4,17,031,805401
1237,"Census Tract 3501, Cook County, Illinois",2239.0,1503.0,0.5,99.5,11.5,49.9,1.1,39.7,0.0,2.0,4.4,95.6,0.0,1.5,4.8,6.2,34.8,32.7,43548.0,4.1,95.9,10.6,17,031,350100
1238,"Census Tract 627, Cook County, Illinois",2770.0,1094.0,51.9,48.1,95.5,0.4,0.6,4.0,0.0,1.3,7.8,92.2,4.0,0.2,3.8,3.1,41.7,34.9,135096.0,19.5,80.5,6.5,17,031,062700
1239,"Census Tract 8036.06, Cook County, Illinois",9177.0,2717.0,32.5,67.5,38.6,2.0,0.5,10.5,0.0,51.1,63.3,36.7,27.2,6.2,23.8,7.9,12.3,7.8,55481.0,34.1,65.9,3.6,17,031,803606
1240,"Census Tract 8016.05, Cook County, Illinois",5436.0,2241.0,95.8,4.2,85.2,0.0,0.0,15.4,0.0,1.0,3.1,96.9,2.4,2.4,6.4,3.2,35.5,35.2,135744.0,20.1,79.9,29.1,17,031,801605
1241,"Census Tract 6707, Cook County, Illinois",1140.0,386.0,51.0,49.0,3.6,96.4,0.0,0.0,0.0,2.5,3.5,96.5,2.7,10.6,49.2,4.8,0.6,3.4,36058.0,21.0,79.0,17.1,17,031,670700
1242,"Census Tract 8288.01, Cook County, Illinois",5890.0,1954.0,89.9,10.1,49.9,46.1,0.1,2.2,0.0,2.8,15.5,84.5,1.1,5.9,18.9,8.0,22.0,21.5,87391.0,25.6,74.4,17.8,17,031,828801
1243,"Census Tract 8292, Cook County, Illinois",5637.0,1933.0,62.4,37.6,51.9,20.5,0.1,0.0,0.0,30.3,50.5,49.5,11.8,11.8,33.7,3.5,7.5,3.3,47782.0,24.0,76.0,12.7,17,031,829200
1244,"Census Tract 8293.01, Cook County, Illinois",4219.0,1539.0,90.7,9.3,36.8,57.4,1.5,1.2,0.0,8.8,11.6,88.4,7.2,6.3,20.6,7.1,21.4,10.3,68897.0,22.0,78.0,18.6,17,031,829301
1245,"Census Tract 8043.08, Cook County, Illinois",5603.0,2308.0,69.9,30.1,60.8,9.6,0.0,19.8,0.0,13.3,19.5,80.5,4.6,7.7,33.0,7.5,23.9,7.2,69627.0,19.1,80.9,12.0,17,031,804308
1246,"Census Tract 8037.02, Cook County, Illinois",6051.0,2603.0,77.3,22.7,83.5,2.2,2.8,14.1,0.0,4.6,6.9,93.1,4.8,3.4,10.8,5.5,37.4,22.9,90972.0,21.5,78.5,15.8,17,031,803702
1247,"Census Tract 8041.08, Cook County, Illinois",4050.0,1948.0,11.9,88.1,40.9,8.2,0.3,47.8,0.3,6.6,9.8,90.2,2.5,0.8,7.0,5.6,47.9,21.8,83636.0,18.7,81.3,2.3,17,031,804108
1248,"Census Tract 8041.09, Cook County, Illinois",2915.0,1138.0,79.4,20.6,83.8,6.7,0.0,13.4,0.0,2.7,9.5,90.5,7.1,2.9,21.5,2.8,32.2,13.9,88289.0,19.1,80.9,27.8,17,031,804109
1249,"Census Tract 8043.09, Cook County, Illinois",3162.0,912.0,85.5,14.5,62.4,6.1,0.3,10.0,0.0,28.5,44.7,55.3,9.8,9.3,30.6,8.0,16.6,3.0,86328.0,25.2,74.8,8.7,17,031,804309
1250,"Census Tract 8043.10, Cook County, Illinois",9036.0,3128.0,90.1,9.9,71.5,2.0,1.1,19.2,0.0,8.4,22.3,77.7,5.8,3.3,25.1,9.3,27.2,10.7,100000.0,20.7,79.3,11.7,17,031,804310
1251,"Census Tract 8043.11, Cook County, Illinois",8540.0,2715.0,85.6,14.4,56.5,1.0,1.8,30.4,0.0,11.4,23.6,76.4,3.9,5.8,22.7,6.0,27.4,17.0,97305.0,28.6,71.4,11.7,17,031,804311
1252,"Census Tract 8044.03, Cook County, Illinois",6882.0,2463.0,70.0,30.0,66.2,6.1,4.0,13.0,0.5,13.5,40.7,59.3,5.2,6.7,25.2,5.8,20.1,16.2,78799.0,25.5,74.5,14.5,17,031,804403
1253,"Census Tract 8044.04, Cook County, Illinois",5392.0,1532.0,90.1,9.9,56.2,2.2,0.7,9.5,0.0,34.0,63.2,36.8,17.3,11.9,25.5,5.3,15.7,5.8,65688.0,30.6,69.4,8.0,17,031,804404
1254,"Census Tract 8044.05, Cook County, Illinois",3286.0,1025.0,43.3,56.7,46.0,14.2,1.6,9.1,0.0,34.6,58.9,41.1,14.3,14.5,31.3,2.9,10.9,3.4,54960.0,33.6,66.4,6.5,17,031,804405
1255,"Census Tract 8044.06, Cook County, Illinois",6685.0,1977.0,81.5,18.5,50.5,2.9,0.1,11.7,0.0,35.5,54.5,45.5,14.1,6.2,28.9,8.0,15.2,6.6,58939.0,29.9,70.1,9.0,17,031,804406
1256,"Census Tract 8045.06, Cook County, Illinois",5151.0,1816.0,91.4,8.6,81.5,1.5,1.7,15.8,0.0,2.0,8.9,91.1,2.1,4.3,19.1,9.4,26.9,17.4,82969.0,22.0,78.0,17.5,17,031,804506
1257,"Census Tract 8045.07, Cook County, Illinois",12596.0,4275.0,87.4,12.6,67.0,2.0,0.2,29.4,0.0,7.1,11.3,88.7,2.2,3.6,15.6,8.8,34.3,12.7,94543.0,24.7,75.3,13.1,17,031,804507
1258,"Census Tract 8045.08, Cook County, Illinois",2439.0,731.0,52.5,47.5,50.9,12.1,0.5,16.7,0.0,21.6,36.4,63.6,14.1,10.9,26.0,8.4,12.6,7.3,62986.0,27.8,72.2,7.3,17,031,804508
1259,"Census Tract 8045.09, Cook County, Illinois",6329.0,1607.0,86.5,13.5,51.1,4.3,0.9,13.7,0.0,35.7,53.6,46.4,15.4,9.5,31.1,8.1,12.3,4.7,82804.0,27.0,73.0,10.7,17,031,804509
1260,"Census Tract 8045.10, Cook County, Illinois",6639.0,1503.0,60.5,39.5,41.4,5.0,0.6,2.4,0.0,51.9,72.8,27.2,30.3,12.1,32.1,5.1,6.9,1.1,58594.0,32.2,67.8,5.8,17,031,804510
1261,"Census Tract 8045.11, Cook County, Illinois",2742.0,790.0,42.2,57.8,40.5,9.5,1.0,11.3,0.0,37.6,59.6,40.4,14.1,15.5,27.4,9.0,15.2,4.9,54412.0,32.2,67.8,3.8,17,031,804511
1262,"Census Tract 8046.08, Cook County, Illinois",3524.0,1449.0,83.8,16.2,66.9,3.3,0.3,26.0,0.0,6.6,12.7,87.3,4.3,3.3,14.6,6.9,31.4,16.9,86298.0,20.9,79.1,14.9,17,031,804608
1263,"Census Tract 8046.09, Cook County, Illinois",5898.0,2373.0,61.7,38.3,60.5,4.4,1.1,37.7,0.3,1.3,4.4,95.6,1.1,1.5,12.2,7.9,34.3,26.9,96164.0,17.4,82.6,15.2,17,031,804609
1264,"Census Tract 8046.10, Cook County, Illinois",2385.0,1135.0,76.8,23.2,76.4,0.4,0.0,20.6,0.4,3.6,4.2,95.8,0.0,1.8,22.1,8.2,34.8,16.8,74301.0,11.9,88.1,16.9,17,031,804610
1265,"Census Tract 8046.11, Cook County, Illinois",4546.0,1950.0,82.3,17.7,83.9,1.8,0.9,15.1,0.0,0.0,5.2,94.8,0.4,1.6,23.2,7.6,32.0,18.6,78514.0,20.5,79.5,20.5,17,031,804611
1266,"Census Tract 8047.13, Cook County, Illinois",4868.0,2029.0,33.3,66.7,37.1,1.2,0.6,44.4,0.0,18.0,19.4,80.6,10.3,3.4,9.2,3.6,30.2,28.5,89884.0,16.7,83.3,7.4,17,031,804713
1267,"Census Tract 8047.14, Cook County, Illinois",3397.0,1285.0,86.1,13.9,78.4,7.1,0.6,16.4,0.0,3.4,12.1,87.9,1.5,2.1,20.2,13.6,29.8,12.3,77829.0,20.4,79.6,13.4,17,031,804714
1268,"Census Tract 8047.15, Cook County, Illinois",3192.0,1043.0,69.6,30.4,37.3,9.9,0.0,28.0,0.0,28.4,37.6,62.4,16.7,5.1,21.9,2.8,20.0,11.2,54922.0,30.2,69.8,7.7,17,031,804715
1269,"Census Tract 8047.16, Cook County, Illinois",4875.0,1663.0,83.2,16.8,53.7,3.7,0.0,38.1,0.0,6.9,14.5,85.5,3.4,5.0,15.5,7.9,26.3,20.7,90625.0,24.5,75.5,10.6,17,031,804716
1270,"Census Tract 8061.03, Cook County, Illinois",4999.0,1799.0,94.2,5.8,79.3,2.7,1.7,12.3,0.2,6.0,8.9,91.1,5.6,5.7,21.7,7.5,28.0,10.6,84136.0,19.3,80.7,20.4,17,031,806103
1271,"Census Tract 8061.04, Cook County, Illinois",4790.0,1781.0,33.9,66.1,44.7,19.2,1.4,24.3,0.0,13.1,14.5,85.5,4.0,10.6,27.9,2.9,26.0,11.1,42891.0,23.5,76.5,14.2,17,031,806104
1272,"Census Tract 8062.01, Cook County, Illinois",4635.0,2288.0,61.7,38.3,73.1,3.8,0.3,16.4,0.0,7.3,23.1,76.9,3.8,3.0,19.5,7.6,28.3,24.1,50862.0,21.1,78.9,14.3,17,031,806201
1273,"Census Tract 8062.02, Cook County, Illinois",4453.0,2469.0,61.5,38.5,84.1,4.6,2.2,9.4,0.0,4.9,11.3,88.7,1.8,4.9,20.5,8.5,26.2,15.4,49276.0,15.1,84.9,29.1,17,031,806202
1274,"Census Tract 8123.01, Cook County, Illinois",4250.0,2310.0,36.7,63.3,66.1,19.9,0.2,9.4,0.0,7.4,13.3,86.7,2.1,1.0,5.0,3.9,32.8,39.9,73082.0,15.5,84.5,20.7,17,031,812301
1275,"Census Tract 8123.02, Cook County, Illinois",2823.0,973.0,77.2,22.8,81.8,17.0,1.3,4.7,1.3,3.3,14.1,85.9,3.8,3.3,11.0,5.5,33.0,33.7,135112.0,24.1,75.9,18.2,17,031,812302
